Слово,"Частота встречи, раз",Частота встречаемости в %
пропущенное,1,0.00017085810063883846
жаре,1,0.00017085810063883846
шарили,1,0.00017085810063883846
найдется,1,0.00017085810063883846
выражавшееся,1,0.00017085810063883846
сообщалось,3,0.0005125743019165154
отрекся,3,0.0005125743019165154
пожертвования,1,0.00017085810063883846
перекричать,1,0.00017085810063883846
ближайший,4,0.0006834324025553538
отвлечен,1,0.00017085810063883846
начавшимся,1,0.00017085810063883846
сдана,6,0.0010251486038330307
искупительницей,1,0.00017085810063883846
давите,1,0.00017085810063883846
расступившеюся,1,0.00017085810063883846
высунутым,1,0.00017085810063883846
купечество,1,0.00017085810063883846
польются,1,0.00017085810063883846
купцов,7,0.001196006704471869
щадить,2,0.0003417162012776769
вельможами,2,0.0003417162012776769
совещание,4,0.0006834324025553538
одиночке,5,0.0008542905031941922
разнообразия,1,0.00017085810063883846
секретарю,1,0.00017085810063883846
постановление,2,0.0003417162012776769
смолянам,1,0.00017085810063883846
жертвуют,1,0.00017085810063883846
обмундирование,1,0.00017085810063883846
заседавшие,1,0.00017085810063883846
облегченные,1,0.00017085810063883846
разминать,1,0.00017085810063883846
забирая,2,0.0003417162012776769
стеной,1,0.00017085810063883846
возлагал,1,0.00017085810063883846
сообщавший,1,0.00017085810063883846
состоявшемся,1,0.00017085810063883846
постановлении,1,0.00017085810063883846
дрогнувший,1,0.00017085810063883846
зашелестила,1,0.00017085810063883846
тронутый,1,0.00017085810063883846
усердии,1,0.00017085810063883846
превзошло,1,0.00017085810063883846
тесниться,1,0.00017085810063883846
восклицания,4,0.0006834324025553538
царское,1,0.00017085810063883846
слышавшего,1,0.00017085810063883846
купцами,1,0.00017085810063883846
откупщик,2,0.0003417162012776769
узкобородым,1,0.00017085810063883846
рыдал,3,0.0005125743019165154
конституционным,1,0.00017085810063883846
мамонов,4,0.0006834324025553538
жертвует,2,0.0003417162012776769
отдает,7,0.001196006704471869
клубам,1,0.00017085810063883846
покряхтывая,4,0.0006834324025553538
ополчении,2,0.0003417162012776769
дрезден,1,0.00017085810063883846
отуманиться,1,0.00017085810063883846
предприимчивому,1,0.00017085810063883846
июньского,1,0.00017085810063883846
куракина,1,0.00017085810063883846
проскакаться,1,0.00017085810063883846
ровному,1,0.00017085810063883846
неперечислимые,1,0.00017085810063883846
тщеславились,1,0.00017085810063883846
негодовали,1,0.00017085810063883846
рассуждали,1,0.00017085810063883846
непроизвольными,2,0.0003417162012776769
производили,5,0.0008542905031941922
понятную,1,0.00017085810063883846
неизменная,1,0.00017085810063883846
практических,2,0.0003417162012776769
исчезли,3,0.0005125743019165154
бесследно,2,0.0003417162012776769
исторические,40,0.006834324025553538
результаты,8,0.0013668648051107077
провидение,2,0.0003417162012776769
исполнению,3,0.0005125743019165154
участников,6,0.0010251486038330307
позднее,6,0.0010251486038330307
походу,1,0.00017085810063883846
сожжения,4,0.0006834324025553538
предводимая,1,0.00017085810063883846
слабейшей,1,0.00017085810063883846
неопытной,1,0.00017085810063883846
предводимой,1,0.00017085810063883846
неопытными,1,0.00017085810063883846
полководцами,2,0.0003417162012776769
устремляемы,1,0.00017085810063883846
сочинениях,3,0.0005125743019165154
годе,2,0.0003417162012776769
авторы,2,0.0003417162012776769
растяжения,3,0.0005125743019165154
советовали,3,0.0005125743019165154
смоленске,17,0.0029045877108602536
доказывающие,1,0.00017085810063883846
понята,2,0.0003417162012776769
скифской,1,0.00017085810063883846
заманиванья,1,0.00017085810063883846
предвиденье,1,0.00017085810063883846
выставляются,1,0.00017085810063883846
оправдало,1,0.00017085810063883846
оказавшихся,1,0.00017085810063883846
несправедливыми,1,0.00017085810063883846
забытых,1,0.00017085810063883846
делаемы,1,0.00017085810063883846
противуположные,1,0.00017085810063883846
завлечении,1,0.00017085810063883846
натяжкой,1,0.00017085810063883846
военачальникам,1,0.00017085810063883846
факты,10,0.0017085810063883844
противуречат,1,0.00017085810063883846
делаемо,1,0.00017085810063883846
торжеству,1,0.00017085810063883846
стремимся,1,0.00017085810063883846
завлекать,1,0.00017085810063883846
отстаиваньи,1,0.00017085810063883846
громадный,3,0.0005125743019165154
допущение,4,0.0006834324025553538
представиться,2,0.0003417162012776769
воображению,4,0.0006834324025553538
соединяются,4,0.0006834324025553538
негодует,1,0.00017085810063883846
сожжен,3,0.0005125743019165154
военачальники,6,0.0010251486038330307
негодуют,1,0.00017085810063883846
разрезав,1,0.00017085810063883846
движется,6,0.0010251486038330307
упускает,5,0.0008542905031941922
пагубно,1,0.00017085810063883846
заманиваиьи,1,0.00017085810063883846
завлечение,1,0.00017085810063883846
сложнейшей,2,0.0003417162012776769
угадывавших,1,0.00017085810063883846
спасением,1,0.00017085810063883846
очевидною,1,0.00017085810063883846
стремлении,1,0.00017085810063883846
соединению,1,0.00017085810063883846
заводим,1,0.00017085810063883846
отходим,1,0.00017085810063883846
острее,1,0.00017085810063883846
уходим,2,0.0003417162012776769
непопулярный,1,0.00017085810063883846
ненавистен,1,0.00017085810063883846
командуя,5,0.0008542905031941922
старается,2,0.0003417162012776769
присоединяться,1,0.00017085810063883846
присоединяется,3,0.0005125743019165154
марше,3,0.0005125743019165154
южнее,4,0.0006834324025553538
беспокоя,1,0.00017085810063883846
тыла,1,0.00017085810063883846
комплектуя,1,0.00017085810063883846
украйне,1,0.00017085810063883846
ненавистному,1,0.00017085810063883846
младшему,1,0.00017085810063883846
воодушевлять,1,0.00017085810063883846
уничтожают,2,0.0003417162012776769
предположено,1,0.00017085810063883846
метящий,1,0.00017085810063883846
главнокомандующие,2,0.0003417162012776769
поручается,1,0.00017085810063883846
ограничивают,1,0.00017085810063883846
раздроблены,1,0.00017085810063883846
популярен,1,0.00017085810063883846
раздробления,1,0.00017085810063883846
непопулярности,1,0.00017085810063883846
негодование,2,0.0003417162012776769
возбуждение,2,0.0003417162012776769
патриотического,3,0.0005125743019165154
удобнейший,1,0.00017085810063883846
избирается,1,0.00017085810063883846
народной,12,0.0020502972076660614
утрояет,1,0.00017085810063883846
единство,2,0.0003417162012776769
путается,1,0.00017085810063883846
ослабевает,1,0.00017085810063883846
действиями,11,0.0018794391070272227
государевых,1,0.00017085810063883846
избегает,1,0.00017085810063883846
осторожность,1,0.00017085810063883846
намекает,1,0.00017085810063883846
любомирский,2,0.0003417162012776769
браницкий,2,0.0003417162012776769
влоцкий,2,0.0003417162012776769
раздувают,1,0.00017085810063883846
отсылает,3,0.0005125743019165154
борьбу,4,0.0006834324025553538
подъезжает,1,0.00017085810063883846
барклаем,3,0.0005125743019165154
надевает,2,0.0003417162012776769
рапортует,1,0.00017085810063883846
старшинство,1,0.00017085810063883846
чина,2,0.0003417162012776769
подчиняется,4,0.0006834324025553538
подчинившись,1,0.00017085810063883846
соглашается,1,0.00017085810063883846
доносит,5,0.0008542905031941922
наполнена,1,0.00017085810063883846
поверку,1,0.00017085810063883846
браницких,1,0.00017085810063883846
отравляет,1,0.00017085810063883846
сбираются,2,0.0003417162012776769
посылается,2,0.0003417162012776769
ненавидя,1,0.00017085810063883846
корпусному,3,0.0005125743019165154
просидев,1,0.00017085810063883846
